date_time,activity 0,activity 1,activity 2,total_activity,temperature
2021-03-02 11:03:53,1,0,0,1,0.9
2021-03-02 11:03:53,1,0,0,1,0.9
2021-03-02 11:03:53,1,0,0,1,0.9
2021-03-02 11:03:54,1,0,0,1,0.9
2021-03-02 11:03:54,1,0,0,1,0.9
2021-03-02 11:03:55,1,0,1,2,0.9
2021-03-02 11:03:55,0,0,2,2,0.9
2021-03-02 11:03:56,0,0,2,2,0.9
2021-03-02 11:03:56,0,0,1,1,0.9
2021-03-02 11:03:57,0,0,1,1,0.9
2021-03-02 11:03:57,0,0,1,1,0.9
2021-03-02 11:03:58,0,0,1,1,0.9
2021-03-02 11:04:20,0,0,1,1,0.9
2021-03-02 11:04:29,0,0,1,1,0.9
2021-03-02 11:05:45,0,0,1,1,0.9
2021-03-02 11:05:45,0,0,1,1,0.9
2021-03-02 11:05:46,0,0,1,1,0.9
2021-03-02 11:05:46,0,0,1,1,0.9
2021-03-02 11:05:47,0,0,1,1,0.9
2021-03-02 11:05:47,0,0,1,1,0.9
2021-03-02 11:05:47,0,0,1,1,0.9
2021-03-02 11:05:48,0,0,1,1,0.9
2021-03-02 11:05:48,0,0,1,1,0.9
2021-03-02 11:05:49,0,0,1,1,0.9
2021-03-02 11:05:49,0,0,1,1,0.9
2021-03-02 11:05:49,0,0,2,2,0.9
2021-03-02 11:05:50,0,0,1,1,0.9
2021-03-02 11:05:50,0,0,2,2,0.9
2021-03-02 11:05:51,0,0,1,1,0.9
2021-03-02 11:05:51,0,0,2,2,0.9
2021-03-02 11:05:52,0,0,2,2,0.9
2021-03-02 11:05:52,0,0,1,1,0.9
2021-03-02 11:05:52,0,0,1,1,0.9
2021-03-02 11:05:53,0,0,1,1,0.9
2021-03-02 11:05:53,0,0,1,1,0.9
2021-03-02 11:05:54,0,0,2,2,0.9
2021-03-02 11:05:54,0,0,1,1,0.9
2021-03-02 11:05:55,0,0,1,1,0.9
2021-03-02 11:05:55,0,0,1,1,0.9
2021-03-02 11:05:55,0,0,1,1,0.9
2021-03-02 11:05:56,0,0,1,1,0.9
2021-03-02 11:05:56,0,0,1,1,0.9
2021-03-02 11:05:57,0,0,1,1,0.9
2021-03-02 11:05:57,0,0,1,1,0.9
2021-03-02 11:05:58,0,0,1,1,0.9
2021-03-02 11:05:58,0,0,1,1,0.9
2021-03-02 11:06:02,0,0,1,1,0.9
2021-03-02 11:06:03,0,0,1,1,0.9
2021-03-02 11:06:04,0,0,1,1,0.9
2021-03-02 11:06:04,0,0,1,1,0.9
2021-03-02 11:06:05,0,0,1,1,0.9
2021-03-02 11:06:05,0,0,1,1,0.9
2021-03-02 11:06:06,0,0,1,1,0.9
2021-03-02 11:06:06,0,0,1,1,0.9
2021-03-02 11:06:07,0,0,1,1,0.9
2021-03-02 11:06:07,0,0,1,1,0.9
2021-03-02 11:06:08,0,0,1,1,0.9
2021-03-02 11:06:08,0,0,1,1,0.9
2021-03-02 11:06:09,0,0,1,1,0.9
2021-03-02 11:06:09,0,0,1,1,0.9
2021-03-02 11:06:14,0,0,1,1,0.9
2021-03-02 11:06:15,0,0,1,1,0.9
2021-03-02 11:06:15,0,0,1,1,0.9
2021-03-02 11:06:16,0,0,1,1,0.9
2021-03-02 11:06:17,0,0,1,1,0.9
2021-03-02 11:06:17,0,0,1,1,0.9
2021-03-02 11:06:18,0,0,1,1,0.9
2021-03-02 11:06:19,0,0,1,1,0.9
2021-03-02 11:06:19,0,0,1,1,0.9
2021-03-02 11:06:20,0,0,1,1,0.9
2021-03-02 11:06:20,0,0,1,1,0.9
2021-03-02 11:06:21,0,0,1,1,0.9
2021-03-02 11:06:21,0,0,1,1,0.9
2021-03-02 11:06:22,0,0,1,1,0.9
2021-03-02 11:06:22,0,0,1,1,0.9
2021-03-02 11:06:23,0,0,1,1,0.9
2021-03-02 11:06:23,0,0,1,1,0.9
2021-03-02 11:06:23,0,0,1,1,0.9
2021-03-02 11:06:24,0,0,1,1,0.9
2021-03-02 11:06:25,0,0,1,1,0.9
2021-03-02 11:06:25,0,0,1,1,0.9
2021-03-02 11:06:25,0,0,1,1,0.9
2021-03-02 11:06:26,0,0,1,1,0.9
2021-03-02 11:06:26,0,0,1,1,0.9
2021-03-02 11:06:27,0,0,1,1,0.9
2021-03-02 11:06:56,0,0,1,1,0.9
2021-03-02 11:06:56,0,0,1,1,0.9
2021-03-02 11:06:57,0,0,1,1,0.9
2021-03-02 11:06:57,0,0,1,1,0.9
2021-03-02 11:06:58,0,0,1,1,0.9
2021-03-02 11:06:58,0,0,1,1,0.9
2021-03-02 11:06:59,0,0,1,1,0.9
2021-03-02 11:06:59,0,0,1,1,0.9
2021-03-02 11:07:00,0,0,1,1,0.9
2021-03-02 11:07:00,0,0,1,1,0.9
2021-03-02 11:07:01,0,0,1,1,0.9
2021-03-02 11:07:01,0,0,1,1,0.9
2021-03-02 11:07:01,0,0,1,1,0.9
2021-03-02 11:07:02,0,0,1,1,0.9
2021-03-02 11:07:02,0,0,1,1,0.9
2021-03-02 11:07:03,0,0,1,1,0.9
2021-03-02 11:07:03,0,0,1,1,0.9
2021-03-02 11:07:04,0,0,1,1,0.9
2021-03-02 11:07:04,0,0,1,1,0.9
2021-03-02 11:07:05,0,0,1,1,0.9
2021-03-02 11:07:05,0,0,1,1,0.9
2021-03-02 11:07:06,0,0,1,1,0.9
2021-03-02 11:07:06,0,0,1,1,0.9
2021-03-02 11:07:07,0,0,1,1,0.9
2021-03-02 11:07:07,0,0,1,1,0.9
2021-03-02 11:07:08,0,0,1,1,0.9
2021-03-02 11:09:31,1,0,0,1,0.9
2021-03-02 11:09:31,1,0,0,1,0.9
2021-03-02 11:09:32,1,0,0,1,0.9
2021-03-02 11:09:34,1,0,0,1,0.9
2021-03-02 11:09:34,1,0,0,1,0.9
2021-03-02 11:09:35,1,0,0,1,0.9
2021-03-02 11:09:35,1,0,0,1,0.9
2021-03-02 11:09:36,1,0,0,1,0.9
2021-03-02 11:09:37,1,0,0,1,0.9
2021-03-02 11:09:37,1,0,0,1,0.9
2021-03-02 11:09:38,1,0,0,1,0.9
2021-03-02 11:09:38,1,0,0,1,0.9
2021-03-02 11:09:39,1,0,0,1,0.9
2021-03-02 11:09:39,1,0,0,1,0.9
2021-03-02 11:09:40,1,0,0,1,0.9
2021-03-02 11:09:41,1,0,0,1,0.9
2021-03-02 11:09:41,1,0,0,1,0.9
2021-03-02 11:09:42,1,0,0,1,0.9
2021-03-02 11:09:42,1,0,0,1,0.9
2021-03-02 11:09:43,1,0,0,1,0.9
2021-03-02 11:09:43,1,0,0,1,0.9
2021-03-02 11:09:44,1,0,0,1,0.9
2021-03-02 11:09:44,1,0,0,1,0.9
2021-03-02 11:09:45,1,0,0,1,0.9
2021-03-02 11:09:46,1,0,0,1,0.9
2021-03-02 11:09:46,1,0,0,1,0.9
2021-03-02 11:09:47,1,0,0,1,0.9
2021-03-02 11:09:47,1,0,0,1,0.9
2021-03-02 11:09:48,1,0,0,1,0.9
2021-03-02 11:09:48,1,0,0,1,0.9
2021-03-02 11:09:49,1,0,0,1,0.9
2021-03-02 11:09:50,1,0,0,1,0.9
2021-03-02 11:09:50,1,0,0,1,0.9
2021-03-02 11:09:51,1,0,0,1,0.9
2021-03-02 11:09:51,1,0,0,1,0.9
2021-03-02 11:09:52,1,0,0,1,0.9
2021-03-02 11:09:52,1,0,0,1,0.9
2021-03-02 11:09:53,1,0,0,1,0.9
2021-03-02 11:09:54,1,0,0,1,0.9
2021-03-02 11:09:55,1,0,0,1,0.9
2021-03-02 11:09:55,1,0,0,1,0.9
2021-03-02 11:09:56,1,0,0,1,0.9
2021-03-02 11:09:56,1,0,0,1,0.9
2021-03-02 11:09:57,1,0,0,1,0.9
2021-03-02 11:09:57,1,0,0,1,0.9
2021-03-02 11:09:58,1,0,0,1,0.9
2021-03-02 11:09:59,1,0,0,1,0.9
2021-03-02 11:09:59,1,0,0,1,0.9
2021-03-02 11:10:00,1,0,0,1,0.9
2021-03-02 11:10:00,1,0,0,1,0.9
2021-03-02 11:10:01,1,0,0,1,0.9
2021-03-02 11:10:01,1,0,0,1,0.9
2021-03-02 11:10:02,1,0,0,1,0.9
2021-03-02 11:10:03,1,0,0,1,0.9
2021-03-02 11:10:03,1,0,0,1,0.9
2021-03-02 11:10:04,1,0,0,1,0.9
2021-03-02 11:10:04,1,0,0,1,0.9
2021-03-02 11:10:05,1,0,0,1,0.9
2021-03-02 11:10:05,1,0,0,1,0.9
2021-03-02 11:10:06,1,0,0,1,0.9
2021-03-02 11:10:07,1,0,0,1,0.9
2021-03-02 11:10:07,1,0,0,1,0.9
2021-03-02 11:10:08,1,0,0,1,0.9
2021-03-02 11:10:08,1,0,0,1,0.9
2021-03-02 11:10:09,1,0,0,1,0.9
2021-03-02 11:10:09,1,0,0,1,0.9
2021-03-02 11:10:10,1,0,0,1,0.9
2021-03-02 11:10:10,1,0,0,1,0.9
2021-03-02 11:10:11,1,0,0,1,0.9
2021-03-02 11:10:12,1,0,0,1,0.9
2021-03-02 11:10:13,1,0,0,1,0.9
2021-03-02 11:10:13,1,0,0,1,0.9
2021-03-02 11:10:14,1,0,0,1,0.9
2021-03-02 11:10:14,1,0,0,1,0.9
2021-03-02 11:10:15,1,0,0,1,0.9
2021-03-02 11:10:16,1,0,0,1,0.9
2021-03-02 11:10:16,1,0,0,1,0.9
2021-03-02 11:10:17,1,0,1,2,0.9
2021-03-02 11:10:17,1,0,1,2,0.9
2021-03-02 11:10:18,1,0,0,1,0.9
2021-03-02 11:10:18,1,0,0,1,0.9
2021-03-02 11:10:20,0,0,1,1,0.9
2021-03-02 11:10:20,1,0,0,1,0.9
2021-03-02 11:10:21,1,0,0,1,0.9
2021-03-02 11:10:23,1,0,1,2,0.9
2021-03-02 11:10:23,1,0,1,2,0.9
2021-03-02 11:10:24,1,0,0,1,0.9
2021-03-02 11:10:25,1,0,0,1,0.9
2021-03-02 11:10:25,1,0,0,1,0.9
2021-03-02 11:10:26,1,0,0,1,0.9
2021-03-02 11:10:27,1,0,0,1,0.9
2021-03-02 11:10:28,1,0,1,2,0.9
2021-03-02 11:10:28,0,0,1,1,0.9
2021-03-02 11:10:29,0,0,2,2,0.9
2021-03-02 11:10:29,1,0,2,3,0.9
2021-03-02 11:10:30,1,0,2,3,0.9
2021-03-02 11:10:31,1,0,2,3,0.9
2021-03-02 11:10:31,0,0,3,3,0.9
2021-03-02 11:10:32,0,0,3,3,0.9
2021-03-02 11:10:32,0,0,3,3,0.9
2021-03-02 11:10:33,0,0,3,3,0.9
2021-03-02 11:10:34,0,0,3,3,0.9
2021-03-02 11:10:34,0,0,2,2,0.9
2021-03-02 11:10:35,0,0,1,1,0.9
2021-03-02 11:10:35,0,0,1,1,0.9
2021-03-02 11:10:36,0,0,1,1,0.9
2021-03-02 11:10:36,0,0,1,1,0.9
2021-03-02 11:10:37,0,0,1,1,0.9
2021-03-02 11:10:37,0,0,1,1,0.9
2021-03-02 11:10:38,0,0,2,2,0.9
2021-03-02 11:10:39,0,0,4,4,0.9
2021-03-02 11:10:39,0,0,3,3,0.9
2021-03-02 11:10:40,0,0,4,4,0.9
2021-03-02 11:10:40,1,0,4,5,0.9
2021-03-02 11:10:41,1,0,3,4,0.9
2021-03-02 11:10:41,1,0,3,4,0.9
2021-03-02 11:10:42,1,0,3,4,0.9
2021-03-02 11:10:43,1,0,4,5,0.9
2021-03-02 11:10:43,0,0,2,2,0.9
2021-03-02 11:10:44,0,0,5,5,0.9
2021-03-02 11:10:44,1,0,4,5,0.9
2021-03-02 11:10:45,0,0,3,3,0.9
2021-03-02 11:10:45,0,0,1,1,0.9
2021-03-02 11:10:46,1,0,1,2,0.9
2021-03-02 11:10:47,0,0,4,4,0.9
2021-03-02 11:10:47,1,0,4,5,0.9
2021-03-02 11:10:48,1,0,4,5,0.9
2021-03-02 11:10:49,1,0,3,4,0.9
2021-03-02 11:10:50,1,0,4,5,0.9
2021-03-02 11:10:50,1,0,3,4,0.9
2021-03-02 11:10:51,1,0,2,3,0.9
2021-03-02 11:10:51,1,0,3,4,0.9
2021-03-02 11:10:52,0,0,2,2,0.9
2021-03-02 11:10:52,1,0,3,4,0.9
2021-03-02 11:10:53,1,0,2,3,0.9
2021-03-02 11:10:54,1,0,3,4,0.9
2021-03-02 11:10:54,1,0,3,4,0.9
2021-03-02 11:10:55,1,0,3,4,0.9
2021-03-02 11:10:56,1,0,2,3,0.9
2021-03-02 11:10:56,1,0,3,4,0.9
2021-03-02 11:10:57,1,0,1,2,0.9
2021-03-02 11:10:57,1,0,0,1,0.9
2021-03-02 11:10:58,1,0,2,3,0.9
2021-03-02 11:10:58,1,0,0,1,0.9
2021-03-02 11:10:59,1,0,2,3,0.9
2021-03-02 11:11:00,1,0,2,3,0.9
2021-03-02 11:11:00,1,0,1,2,0.9
2021-03-02 11:11:01,1,0,1,2,0.9
2021-03-02 11:11:01,1,0,1,2,0.9
2021-03-02 11:11:02,1,0,1,2,0.9
2021-03-02 11:11:02,1,0,2,3,0.9
2021-03-02 11:11:03,1,0,1,2,0.9
2021-03-02 11:11:04,1,0,1,2,0.9
2021-03-02 11:11:04,1,0,0,1,0.9
2021-03-02 11:11:05,1,0,0,1,0.9
2021-03-02 11:11:05,1,0,1,2,0.9
2021-03-02 11:11:06,0,0,2,2,0.9
2021-03-02 11:11:07,1,0,1,2,0.9
2021-03-02 11:11:08,1,0,2,3,0.9
2021-03-02 11:11:08,0,0,2,2,0.9
2021-03-02 11:11:09,0,0,1,1,0.9
2021-03-02 11:11:09,1,0,1,2,0.9
2021-03-02 11:11:10,1,0,3,4,0.9
2021-03-02 11:11:10,1,0,1,2,0.9
2021-03-02 11:11:11,0,0,2,2,0.9
2021-03-02 11:11:11,0,0,1,1,0.9
2021-03-02 11:11:12,0,0,3,3,0.9
2021-03-02 11:11:13,0,0,1,1,0.9
2021-03-02 11:11:14,1,0,0,1,0.9
2021-03-02 11:11:14,0,0,1,1,0.9
2021-03-02 11:11:15,1,0,0,1,0.9
2021-03-02 11:11:17,0,0,1,1,0.9
2021-03-02 11:11:18,0,0,1,1,0.9
2021-03-02 11:11:18,0,1,1,2,0.9
2021-03-02 11:11:19,0,0,1,1,0.9
2021-03-02 11:11:19,0,0,1,1,0.9
2021-03-02 11:11:20,0,0,1,1,0.9
2021-03-02 11:11:20,0,0,1,1,0.9
2021-03-02 11:11:21,0,0,1,1,0.9
2021-03-02 11:11:22,0,0,1,1,0.9
2021-03-02 11:11:22,0,0,1,1,0.9
2021-03-02 11:11:23,0,0,1,1,0.9
2021-03-02 11:11:24,0,0,1,1,0.9
2021-03-02 11:11:24,0,0,1,1,0.9
2021-03-02 11:11:25,0,0,1,1,0.9
2021-03-02 11:11:28,0,0,1,1,0.9
2021-03-02 11:11:28,0,0,1,1,0.9
2021-03-02 11:11:31,1,0,0,1,0.9
2021-03-02 11:11:32,1,0,0,1,0.9
2021-03-02 11:11:32,1,0,0,1,0.9
2021-03-02 11:11:33,1,0,0,1,0.9
2021-03-02 11:11:34,1,0,0,1,0.9
2021-03-02 11:11:34,1,0,0,1,0.9
2021-03-02 11:11:35,1,0,0,1,0.9
2021-03-02 11:11:38,1,0,0,1,0.9
2021-03-02 11:11:39,1,0,0,1,0.9
2021-03-02 11:11:40,1,0,0,1,0.9
2021-03-02 11:11:41,1,0,0,1,0.9
2021-03-02 11:11:41,1,0,0,1,0.9
2021-03-02 11:11:42,1,0,0,1,0.9
2021-03-02 11:11:42,1,0,0,1,0.9
2021-03-02 11:11:43,1,0,0,1,0.9
2021-03-02 11:11:43,1,0,0,1,0.9
2021-03-02 11:11:44,1,0,0,1,0.9
2021-03-02 11:11:44,1,0,0,1,0.9
2021-03-02 11:11:45,1,0,0,1,0.9
2021-03-02 11:11:46,1,0,0,1,0.9
2021-03-02 11:11:46,1,0,0,1,0.9
2021-03-02 11:11:47,1,0,0,1,0.9
2021-03-02 11:11:47,1,0,0,1,0.9
2021-03-02 11:11:48,1,0,0,1,0.9
2021-03-02 11:11:49,1,0,0,1,0.9
2021-03-02 11:11:49,1,0,0,1,0.9
2021-03-02 11:11:50,1,0,0,1,0.9
2021-03-02 11:11:50,1,0,0,1,0.9
2021-03-02 11:11:51,1,0,0,1,0.9
2021-03-02 11:11:51,1,0,0,1,0.9
2021-03-02 11:11:52,1,0,0,1,0.9
2021-03-02 11:11:52,1,0,0,1,0.9
2021-03-02 11:11:53,1,0,0,1,0.9
2021-03-02 11:11:54,1,0,0,1,0.9
2021-03-02 11:11:54,1,0,0,1,0.9
2021-03-02 11:11:55,1,0,0,1,0.9
2021-03-02 11:11:55,1,0,0,1,0.9
2021-03-02 11:11:56,1,0,0,1,0.9
2021-03-02 11:11:56,1,0,0,1,0.9
2021-03-02 11:11:57,1,0,0,1,0.9
2021-03-02 11:11:58,1,0,0,1,0.9
2021-03-02 11:11:58,1,0,0,1,0.9
2021-03-02 11:11:59,1,0,0,1,0.9
2021-03-02 11:11:59,1,0,0,1,0.9
2021-03-02 11:12:00,1,0,0,1,0.9
2021-03-02 11:12:00,1,0,0,1,0.9
2021-03-02 11:12:01,1,0,0,1,0.9
2021-03-02 11:12:02,1,0,0,1,0.9
2021-03-02 11:12:02,1,0,0,1,0.9
2021-03-02 11:12:03,1,0,0,1,0.9
2021-03-02 11:12:03,1,0,0,1,0.9
2021-03-02 11:12:04,1,0,0,1,0.9
2021-03-02 11:12:04,1,0,0,1,0.9
2021-03-02 11:12:05,1,0,0,1,0.9
2021-03-02 11:12:05,1,0,0,1,0.9
2021-03-02 11:12:06,1,0,0,1,0.9
2021-03-02 11:12:07,1,0,0,1,0.9
2021-03-02 11:12:07,1,0,0,1,0.9
2021-03-02 11:12:08,1,0,0,1,0.9
2021-03-02 11:12:08,1,0,0,1,0.9
2021-03-02 11:12:09,1,0,0,1,0.9
2021-03-02 11:12:09,1,0,0,1,0.9
2021-03-02 11:12:10,1,0,0,1,0.9
2021-03-02 11:12:11,1,0,0,1,0.9
2021-03-02 11:12:11,1,0,0,1,0.9
2021-03-02 11:12:12,1,0,0,1,0.9
2021-03-02 11:12:12,1,0,0,1,0.9
2021-03-02 11:12:13,1,0,0,1,0.9
2021-03-02 11:12:13,1,0,0,1,0.9
2021-03-02 11:12:14,1,0,0,1,0.9
2021-03-02 11:12:15,1,0,0,1,0.9
2021-03-02 11:12:15,1,0,0,1,0.9
2021-03-02 11:12:16,1,0,0,1,0.9
2021-03-02 11:12:17,1,0,0,1,0.9
2021-03-02 11:12:18,1,0,1,2,0.9
2021-03-02 11:12:21,0,0,1,1,0.9
2021-03-02 11:12:22,0,0,1,1,0.9
2021-03-02 11:12:22,0,0,1,1,0.9
2021-03-02 11:12:25,0,0,1,1,0.9
2021-03-02 11:12:27,1,0,0,1,0.9
2021-03-02 11:12:27,0,0,1,1,0.9
2021-03-02 11:12:29,0,0,1,1,0.9
2021-03-02 11:12:29,0,0,1,1,0.9
2021-03-02 11:12:30,0,0,1,1,0.9
2021-03-02 11:12:30,0,0,1,1,0.9
2021-03-02 11:12:31,0,0,1,1,0.9
2021-03-02 11:12:31,0,0,1,1,0.9
2021-03-02 11:12:32,0,0,1,1,0.9
2021-03-02 11:12:33,0,0,1,1,0.9
2021-03-02 11:12:33,0,0,1,1,0.9
2021-03-02 11:12:34,0,0,1,1,0.9
2021-03-02 11:12:34,0,0,1,1,0.9
2021-03-02 11:12:35,0,0,1,1,0.9
2021-03-02 11:12:35,0,0,2,2,0.9
2021-03-02 11:12:36,0,0,1,1,0.9
2021-03-02 11:12:37,0,0,2,2,0.9
2021-03-02 11:12:37,0,0,1,1,0.9
2021-03-02 11:12:38,0,0,2,2,0.9
2021-03-02 11:12:38,0,0,1,1,0.9
2021-03-02 11:12:39,0,0,2,2,0.9
2021-03-02 11:12:39,0,0,1,1,0.9
2021-03-02 11:12:40,0,0,1,1,0.9
2021-03-02 11:12:40,0,0,2,2,0.9
2021-03-02 11:12:41,0,0,1,1,0.9
2021-03-02 11:12:42,1,0,2,3,0.9
2021-03-02 11:12:42,1,0,2,3,0.9
2021-03-02 11:12:43,1,0,1,2,0.9
2021-03-02 11:12:43,1,0,1,2,0.9
2021-03-02 11:12:44,1,0,2,3,0.9
2021-03-02 11:12:45,1,0,2,3,0.9
2021-03-02 11:12:45,1,0,2,3,0.9
2021-03-02 11:12:46,1,0,2,3,0.9
2021-03-02 11:12:46,1,0,2,3,0.9
2021-03-02 11:12:47,1,0,2,3,0.9
2021-03-02 11:12:48,1,0,1,2,0.9
2021-03-02 11:12:48,1,0,2,3,0.9
2021-03-02 11:12:49,1,0,2,3,0.9
2021-03-02 11:12:49,1,0,1,2,0.9
2021-03-02 11:12:50,1,0,0,1,0.9
2021-03-02 11:12:50,1,0,2,3,0.9
2021-03-02 11:12:51,1,0,1,2,0.9
2021-03-02 11:12:52,1,0,2,3,0.9
2021-03-02 11:12:52,0,0,1,1,0.9
2021-03-02 11:12:53,1,0,2,3,0.9
2021-03-02 11:12:53,1,0,2,3,0.9
2021-03-02 11:12:54,1,0,2,3,0.9
2021-03-02 11:12:54,1,0,2,3,0.9
2021-03-02 11:12:55,1,0,2,3,0.9
2021-03-02 11:12:55,1,0,2,3,0.9
2021-03-02 11:12:56,1,0,1,2,0.9
2021-03-02 11:12:57,1,0,2,3,0.9
2021-03-02 11:12:57,1,0,2,3,0.9
2021-03-02 11:12:58,1,0,1,2,0.9
2021-03-02 11:12:58,1,0,2,3,0.9
2021-03-02 11:12:59,1,0,2,3,0.9
2021-03-02 11:12:59,1,0,2,3,0.9
2021-03-02 11:13:00,1,0,2,3,0.9
2021-03-02 11:13:01,1,0,2,3,0.9
2021-03-02 11:13:01,1,0,2,3,0.9
2021-03-02 11:13:02,1,0,2,3,0.9
2021-03-02 11:13:02,1,0,3,4,0.9
2021-03-02 11:13:03,1,0,1,2,0.9
2021-03-02 11:13:03,1,0,2,3,0.9
2021-03-02 11:13:04,1,0,2,3,0.9
2021-03-02 11:13:05,1,0,2,3,0.9
2021-03-02 11:13:05,1,0,2,3,0.9
2021-03-02 11:13:06,1,0,2,3,0.9
2021-03-02 11:13:06,1,0,2,3,0.9
2021-03-02 11:13:07,1,0,2,3,0.9
2021-03-02 11:13:07,1,0,2,3,0.9
2021-03-02 11:13:08,1,0,2,3,0.9
2021-03-02 11:13:08,1,0,2,3,0.9
2021-03-02 11:13:09,1,0,2,3,0.9
2021-03-02 11:13:10,1,0,2,3,0.9
2021-03-02 11:13:10,1,0,2,3,0.9
2021-03-02 11:13:11,1,0,2,3,0.9
2021-03-02 11:13:11,1,0,2,3,0.9
2021-03-02 11:13:12,1,0,2,3,0.9
2021-03-02 11:13:13,1,0,2,3,0.9
2021-03-02 11:13:14,1,0,2,3,0.9
2021-03-02 11:13:15,1,0,2,3,0.9
2021-03-02 11:13:15,1,0,2,3,0.9
2021-03-02 11:13:16,1,0,1,2,0.9
2021-03-02 11:13:17,1,0,2,3,0.9
2021-03-02 11:13:17,1,0,2,3,0.9
2021-03-02 11:13:18,0,0,3,3,0.9
2021-03-02 11:13:18,1,0,3,4,0.9
2021-03-02 11:13:19,0,0,2,2,0.9
2021-03-02 11:13:20,0,0,3,3,0.9
2021-03-02 11:13:20,0,0,2,2,0.9
2021-03-02 11:13:21,0,0,3,3,0.9
2021-03-02 11:13:21,0,0,3,3,0.9
2021-03-02 11:13:22,0,0,3,3,0.9
2021-03-02 11:13:23,0,0,3,3,0.9
2021-03-02 11:13:23,0,0,2,2,0.9
2021-03-02 11:13:24,0,0,2,2,0.9
2021-03-02 11:13:24,0,0,3,3,0.9
2021-03-02 11:13:25,0,0,2,2,0.9
2021-03-02 11:13:26,0,0,2,2,0.9
2021-03-02 11:13:26,0,0,3,3,0.9
2021-03-02 11:13:27,0,0,2,2,0.9
2021-03-02 11:13:27,0,0,3,3,0.9
2021-03-02 11:13:28,0,0,3,3,0.9
2021-03-02 11:13:29,0,0,2,2,0.9
2021-03-02 11:13:29,0,0,2,2,0.9
2021-03-02 11:13:30,0,0,2,2,0.9
2021-03-02 11:13:30,0,0,1,1,0.9
2021-03-02 11:13:31,0,0,1,1,0.9
2021-03-02 11:13:32,0,0,1,1,0.9
2021-03-02 11:13:32,0,0,1,1,0.9
2021-03-02 11:13:33,0,0,1,1,0.9
2021-03-02 11:13:37,0,0,1,1,0.9
2021-03-02 11:13:38,0,0,1,1,0.9
2021-03-02 11:14:07,0,0,1,1,0.9
2021-03-02 11:14:07,0,0,1,1,0.9
2021-03-02 11:14:24,0,0,1,1,0.9
2021-03-02 11:14:25,0,0,1,1,0.9
2021-03-02 11:14:26,0,0,1,1,0.9
2021-03-02 11:14:26,0,0,1,1,0.9
2021-03-02 11:14:27,0,0,1,1,0.9
2021-03-02 11:14:27,0,0,1,1,0.9
2021-03-02 11:14:28,0,0,1,1,0.9
2021-03-02 11:14:28,0,0,1,1,0.9
2021-03-02 11:14:30,0,0,1,1,0.9
2021-03-02 11:14:32,0,0,1,1,0.9
2021-03-02 11:14:32,0,0,1,1,0.9
2021-03-02 11:14:33,0,0,1,1,0.9
2021-03-02 11:14:35,0,0,1,1,0.9
2021-03-02 11:14:36,0,0,1,1,0.9
2021-03-02 11:14:38,0,0,1,1,0.9
2021-03-02 11:14:38,0,0,2,2,0.9
2021-03-02 11:14:39,0,0,1,1,0.9
2021-03-02 11:14:39,0,0,1,1,0.9
2021-03-02 11:14:40,0,0,1,1,0.9
2021-03-02 11:14:41,0,0,1,1,0.9
2021-03-02 11:14:42,0,0,1,1,0.9
2021-03-02 11:14:44,0,0,2,2,0.9
2021-03-02 11:14:44,0,0,2,2,0.9
2021-03-02 11:14:45,0,0,1,1,0.9
2021-03-02 11:14:45,0,0,1,1,0.9
2021-03-02 11:14:46,0,0,1,1,0.9
2021-03-02 11:14:47,0,0,1,1,0.9
2021-03-02 11:14:48,0,0,2,2,0.9
2021-03-02 11:14:48,0,0,2,2,0.9
2021-03-02 11:14:49,0,0,2,2,0.9
2021-03-02 11:14:49,0,0,1,1,0.9
2021-03-02 11:14:50,0,0,2,2,0.9
2021-03-02 11:14:51,0,0,1,1,0.9
2021-03-02 11:14:51,0,0,1,1,0.9
2021-03-02 11:14:52,0,0,1,1,0.9
2021-03-02 11:14:52,0,0,1,1,0.9
2021-03-02 11:15:04,0,0,1,1,0.9
2021-03-02 11:15:05,0,0,1,1,0.9
2021-03-02 11:15:06,0,0,1,1,0.9
2021-03-02 11:15:06,0,0,1,1,0.9
2021-03-02 11:15:07,0,0,1,1,0.9
2021-03-02 11:15:07,0,0,1,1,0.9
2021-03-02 11:15:08,0,0,1,1,0.9
2021-03-02 11:15:08,0,0,1,1,0.9
2021-03-02 11:15:09,0,0,1,1,0.9
2021-03-02 11:15:09,0,0,1,1,0.9
2021-03-02 11:15:10,0,0,1,1,0.9
2021-03-02 11:15:11,0,0,1,1,0.9
2021-03-02 11:15:11,0,0,1,1,0.9
2021-03-02 11:15:12,0,0,1,1,0.9
2021-03-02 11:15:12,0,0,1,1,0.9
2021-03-02 11:15:13,0,0,1,1,0.9
2021-03-02 11:15:13,0,0,1,1,0.9
2021-03-02 11:15:14,0,0,1,1,0.9
2021-03-02 11:15:14,0,0,1,1,0.9
